gwl	time	prec	temp_min	temp_max	temp_avg
0	2018-01-01	0.0005438095238095238	12.329432380952381	24.072405714285715	18.200918095238098
0	2018-01-02	0.00036190476190476196	12.97532857142857	24.49554571428571	18.73542952380952
0	2018-01-03	0.0006009523809523809	13.86912380952381	24.20449714285714	19.03680952380952
0	2018-01-04	0.0003152380952380952	14.100040952380953	24.48676380952381	19.293400952380953
0	2018-01-05	0.0003561904761904762	13.991771428571429	25.57874952380952	19.785257142857144
0	2018-01-06	0.00017523809523809525	14.435002857142855	26.553718095238096	20.49435523809524
0	2018-01-07	0.00024095238095238098	15.2712	22.1895	18.730349523809526
0	2018-01-08	0.014838095238095237	14.78375238095238	24.5423580952381	19.663051428571425
0	2018-01-09	0.006201904761904762	17.109834285714285	27.091305714285713	22.10057238095238
0	2018-01-10	15.532281904761904	16.24815619047619	26.962681904761904	21.605421904761904
0	2018-01-11	0.01036190476190476	15.77429047619048	25.430880000000002	20.60258952380952
0	2018-01-12	0.1685152380952381	11.379179047619047	24.729704761904763	18.054440952380947
0	2018-01-13	0.01438	9.32424	20.650936190476187	14.987592380952382
0	2018-01-14	0.004625714285714286	10.038406666666667	19.69830476190476	14.86836
0	2018-01-15	0.051511428571428576	12.074613333333334	17.83234571428571	14.953480952380952
0	2018-01-16	0.030613333333333333	12.062726666666666	18.686372380952378	15.37454761904762
0	2018-01-17	0.009959999999999998	12.288808571428572	21.733498095238094	17.01115238095238
0	2018-01-18	0.000779047619047619	13.725666666666669	23.688374285714286	18.70702095238095
0	2018-01-19	0.0016304761904761907	13.805891428571432	25.769731428571426	19.78781428571429
0	2018-01-20	6.7562180952380935	16.17886761904762	24.398960000000002	20.288918095238092
0	2018-01-21	8.270397142857142	16.518185714285714	24.73554857142857	20.626876190476192
0	2018-01-22	0.02873142857142857	18.403008571428575	27.18871523809524	22.795862857142858
0	2018-01-23	0.008054285714285713	18.61616095238095	27.465588571428572	23.04087714285714
0	2018-01-24	0.006605714285714284	17.473878095238096	29.16154571428571	23.317711428571428
0	2018-01-25	0.01015809523809524	17.911792380952384	28.620333333333335	23.26606761904762
0	2018-01-26	0.0077361904761904755	17.881530476190477	29.440565714285714	23.66105238095238
0	2018-01-27	0.09120190476190478	19.62310952380952	29.53868095238095	24.58089619047619
0	2018-01-28	0.011631428571428572	19.02856285714286	30.169150476190477	24.598855238095236
0	2018-01-29	0.011618095238095238	21.90249238095238	28.01194380952381	24.957219047619045
0	2018-01-30	0.00746	18.872509523809526	30.35348285714286	24.61299428571429
0	2018-01-31	0.004943809523809524	18.842609523809525	30.355269523809525	24.59894
0	2018-02-01	0.009018095238095238	18.793138095238096	30.987190476190477	24.890164761904764
0	2018-02-02	0.01620190476190476	16.403056190476192	31.101353333333332	23.752209523809523
0	2018-02-03	0.008758095238095238	13.63739619047619	25.829812380952383	19.733600000000003
0	2018-02-04	0.007951428571428573	15.601622857142857	22.602437142857145	19.102034285714286
0	2018-02-05	0.008032380952380952	16.25135142857143	26.383448571428566	21.31739904761905
0	2018-02-06	0.01761714285714286	18.583798095238095	26.101174285714286	22.342479047619044
0	2018-02-07	10.84095904761905	14.710046666666667	27.183906666666665	20.94698095238095
0	2018-02-08	0.003098095238095238	11.099248571428571	23.08950666666667	17.094378095238095
0	2018-02-09	0.009265714285714287	12.527031428571428	18.550398095238094	15.538716190476192
0	2018-02-10	0.007876190476190478	11.482891428571428	20.546680952380953	16.01478285714286
0	2018-02-11	0.004939047619047619	12.916070476190477	23.798952380952382	18.357511428571428
0	2018-02-12	0.04503238095238095	14.71185047619048	23.807954285714285	19.259907619047617
0	2018-02-13	0.0030266666666666662	15.306803809523808	26.371243809523808	20.839027619047616
0	2018-02-14	0.00036761904761904767	15.275125714285712	24.60215523809524	19.938640000000003
0	2018-02-15	3.0386095238095243	13.136613333333333	25.188632380952384	19.16262
0	2018-02-16	0.042613333333333336	13.953160000000002	21.779069523809525	17.866114285714286
0	2018-02-17	0.0054971428571428576	13.640002857142857	22.68171523809524	18.160856190476192
0	2018-02-18	0.00045809523809523813	14.287112380952381	24.1441180952381	19.215614285714285
0	2018-02-19	0.003926666666666667	16.96853523809524	26.56468285714286	21.76660857142857
0	2018-02-20	0.017900000000000003	18.559950476190476	27.31883714285714	22.93939238095238
0	2018-02-21	0.008741904761904763	18.313804761904763	29.37171142857143	23.84275333333333
0	2018-02-22	0.0009304761904761906	16.64781238095238	29.198587619047622	22.923208571428574
0	2018-02-23	0.003991428571428572	17.276140952380953	27.850498095238095	22.563319047619046
0	2018-02-24	0.003197142857142857	18.892067619047616	29.33106476190476	24.111568571428567
0	2018-02-25	0.001723809523809524	19.55302571428572	29.963280952380952	24.758153333333333
0	2018-02-26	0.008677142857142857	20.03314	27.843730476190476	23.938429523809525
0	2018-02-27	0.012400000000000001	21.10876476190476	29.609168571428572	25.358965714285716
0	2018-02-28	0.007680952380952381	20.709116190476188	31.149894285714286	25.92950857142857
0	2018-03-01	0.0013533333333333333	19.11618761904762	32.35689047619048	25.736545714285715
0	2018-03-02	0.006998095238095238	17.172896190476187	31.107929523809524	24.14041523809524
0	2018-03-03	0.0012276190476190477	18.05699619047619	27.121649523809523	22.58932
0	2018-03-04	0.004512380952380953	20.75060095238095	30.758161904761906	25.75438380952381
0	2018-03-05	0.3406371428571429	18.926726666666667	31.80327714285714	25.36500380952381
0	2018-03-06	0.6823466666666667	18.54924857142857	27.951175238095242	23.25020095238095
0	2018-03-07	5.563312380952381	16.69235619047619	26.987684761904763	21.840022857142863
0	2018-03-08	0.9224476190476191	17.054397142857145	25.020053333333333	21.037228571428567
0	2018-03-09	0.021154285714285716	17.341102857142857	27.2277219047619	22.284407619047617
0	2018-03-10	0.027652380952380953	18.55908857142857	27.705324761904766	23.13220666666667
0	2018-03-11	0.26648380952380957	19.63782380952381	27.210901904761908	23.424362857142853
0	2018-03-12	0.04368285714285715	19.546299047619055	26.56325142857143	23.05477523809524
0	2018-03-13	0.00068	21.101277142857146	29.526121904761904	25.313697142857148
0	2018-03-14	0.00054	20.1092819047619	33.3763819047619	26.742835238095235
0	2018-03-15	0.004905714285714286	20.4187	32.57333333333333	26.49601714285714
0	2018-03-16	3.060695238095238	15.534554285714286	28.404542857142857	21.96955238095238
0	2018-03-17	0.0036076190476190474	13.253513333333332	24.57141904761905	18.91246857142857
0	2018-03-18	0.007276190476190476	14.214717142857143	22.696019047619046	18.455363809523806
0	2018-03-19	0.00638	15.696089523809523	25.55454380952381	20.62531238095238
0	2018-03-20	0.0016619047619047618	17.439870476190478	28.561620000000005	23.000742857142857
0	2018-03-21	0.0019428571428571424	21.038354285714284	28.06670476190476	24.552530476190476
0	2018-03-22	0.004614285714285715	18.020748571428573	30.649384761904766	24.335064761904764
0	2018-03-23	0.027479047619047618	14.606963809523808	26.8025	20.70473142857143
0	2018-03-24	6.427609523809524	15.202068571428573	22.293658095238097	18.747866666666667
0	2018-03-25	0.012019047619047618	16.224817142857145	21.381442857142854	18.803130476190475
0	2018-03-26	0.002216190476190476	15.419204761904759	23.906650476190478	19.66292380952381
0	2018-03-27	0.0021933333333333336	16.50089619047619	27.819687619047624	22.160291428571426
0	2018-03-28	0.014042857142857142	21.509930476190476	28.37355142857143	24.94174380952381
0	2018-03-29	0.02184476190476191	17.523282857142856	30.52110761904762	24.02219714285715
0	2018-03-30	0.00664095238095238	15.658203809523807	24.37885904761905	20.01853619047619
0	2018-03-31	0.0037019047619047613	15.885105714285713	26.554324761904763	21.21971333333333
0	2018-04-01	0.008593333333333333	19.670676190476193	31.64298476190476	25.656827619047622
0	2018-04-02	0.018419047619047616	21.96894380952381	31.28762285714286	26.628283809523808
0	2018-04-03	0.1626895238095238	15.66998761904762	28.745860952380955	22.207924761904767
0	2018-04-04	0.0004552380952380952	13.843473333333332	24.434543809523806	19.13900476190476
0	2018-04-05	0.0001942857142857143	15.50921142857143	28.43646285714286	21.972837142857145
0	2018-04-06	0.0004247619047619048	21.236559999999997	28.840495238095244	25.038520000000002
0	2018-04-07	0.0014466666666666666	22.546053333333333	29.676983809523808	26.111520000000002
0	2018-04-08	0.0018371428571428573	22.71496	29.558336190476194	26.13664761904762
0	2018-04-09	0.0009333333333333333	21.52192476190476	30.895934285714283	26.208931428571425
0	2018-04-10	0.0021123809523809524	21.90727238095238	32.36996761904762	27.138618095238098
0	2018-04-11	0.03225809523809524	17.840083809523808	30.662486666666666	24.25128571428571
0	2018-04-12	0.003132380952380952	18.229452380952377	25.853291428571435	22.041370476190476
0	2018-04-13	0.0044819047619047625	19.639513333333333	29.43620952380953	24.537865714285715
0	2018-04-14	0.0032095238095238092	22.862914285714282	30.374760952380953	26.618835238095237
0	2018-04-15	0.013168571428571427	22.87644666666667	31.179926666666663	27.02819333333333
0	2018-04-16	0.0009971428571428572	22.556095238095242	32.674892380952386	27.61549047619047
0	2018-04-17	0.0015361904761904762	22.562321904761905	32.99553523809524	27.77892761904762
0	2018-04-18	0.0009752380952380952	22.529228571428572	32.644978095238095	27.58710095238095
0	2018-04-19	0.0010457142857142857	22.593800952380953	33.01286571428572	27.803337142857142
0	2018-04-20	0.0010390476190476191	22.023488571428572	33.374716190476185	27.699099999999998
0	2018-04-21	0.00041142857142857143	22.165110476190478	34.17061333333333	28.16786285714286
0	2018-04-22	0.0011266666666666667	22.650073333333335	34.050827619047624	28.350454285714285
0	2018-04-23	0.011216190476190479	24.376121904761906	33.30794380952381	28.842025714285715
0	2018-04-24	0.02208285714285714	24.792025714285714	32.44701238095239	28.619521904761903
0	2018-04-25	0.0034790476190476186	23.80308476190476	33.59088380952382	28.69698857142857
0	2018-04-26	0.05540952380952381	21.410260952380952	33.48154952380953	27.445902857142855
0	2018-04-27	7.018536190476191	19.876912380952383	28.126962857142857	24.001940952380956
0	2018-04-28	0.0010342857142857144	20.555510476190474	26.016000952380956	23.28575142857143
0	2018-04-29	0.010932380952380952	19.78448761904762	29.73331428571429	24.758904761904763
0	2018-04-30	9.65343142857143	21.76936476190476	28.40681619047619	25.08809047619048
0	2018-05-01	11.324669523809524	20.443	30.229735238095238	25.33636666666667
0	2018-05-02	0.0017076190476190477	21.358426666666666	27.580642857142855	24.46953142857143
0	2018-05-03	0.0009123809523809526	21.135101904761903	30.436645714285717	25.785870476190475
0	2018-05-04	0.0033876190476190477	23.899992380952384	31.14727619047619	27.523631428571424
0	2018-05-05	0.028080000000000004	21.651761904761905	32.164495238095235	26.908129523809524
0	2018-05-06	0.0022600000000000003	21.429909523809528	29.202884761904766	25.316390476190477
0	2018-05-07	0.0017257142857142855	21.759382857142857	29.240655238095236	25.50002095238095
0	2018-05-08	0.0011723809523809523	23.734960952380952	30.085221904761905	26.910095238095238
0	2018-05-09	0.046799999999999994	23.503333333333337	31.77668952380952	27.640011428571427
0	2018-05-10	0.007304761904761904	20.451197142857144	31.564432380952383	26.007814285714282
0	2018-05-11	0.001140952380952381	22.08489523809524	27.21371809523809	24.649306666666668
0	2018-05-12	0.002983809523809524	21.264556190476192	29.605917142857145	25.435233333333336
0	2018-05-13	0.0019514285714285712	22.378610476190477	31.31905809523809	26.848841904761905
0	2018-05-14	0.048885714285714296	23.472438095238093	32.58439333333334	28.028417142857144
0	2018-05-15	30.733891428571425	20.370642857142858	31.72229238095238	26.046468571428573
0	2018-05-16	0.017200952380952383	21.893133333333335	25.907175238095235	23.90015714285714
0	2018-05-17	0.0061076190476190475	21.648604761904764	27.6077980952381	24.628202857142856
0	2018-05-18	0.01205904761904762	21.897865714285714	29.10075904761905	25.499318095238092
0	2018-05-19	0.01177714285714286	23.732086666666664	32.38762	28.059859047619046
0	2018-05-20	0.02929714285714286	23.89179142857143	32.78221619047619	28.33700571428571
0	2018-05-21	0.04314571428571429	24.386011428571432	33.049862857142855	28.717931428571433
0	2018-05-22	0.0320447619047619	24.344719047619044	33.043487619047625	28.694102857142855
0	2018-05-23	0.007293333333333332	23.44224857142857	34.653884761904756	29.04806761904762
0	2018-05-24	0.02095428571428571	23.97590571428572	34.36177904761905	29.16884285714286
0	2018-05-25	0.027154285714285714	24.603176190476187	33.881034285714286	29.24210476190476
0	2018-05-26	0.01769619047619048	24.38380857142857	34.25372380952381	29.31876857142857
0	2018-05-27	0.0061095238095238095	24.564434285714288	34.00715523809524	29.28580095238095
0	2018-05-28	0.0026714285714285716	23.998024761904762	34.57021523809524	29.284119047619047
0	2018-05-29	0.0016466666666666667	23.991980952380956	34.65891523809523	29.32544285714286
0	2018-05-30	0.023185714285714285	25.176171428571426	34.43723333333333	29.80670285714286
0	2018-05-31	2.1875019047619046	25.779315238095244	33.61412190476191	29.696719047619045
0	2018-06-01	0.09660190476190475	25.378021904761912	34.15961047619048	29.76881142857143
0	2018-06-02	0.012466666666666668	24.742241904761908	35.06831523809523	29.90528095238095
0	2018-06-03	0.003394285714285714	24.879657142857138	35.09683904761904	29.98824857142857
0	2018-06-04	0.0063314285714285694	25.545827619047625	34.98448666666666	30.26516
0	2018-06-05	0.014042857142857142	25.217795238095242	35.20590857142857	30.211849523809526
0	2018-06-06	0.010115238095238096	25.12884857142857	35.93662380952381	30.532738095238095
0	2018-06-07	0.0286247619047619	26.011882857142854	35.075498095238096	30.543692380952383
0	2018-06-08	0.03652571428571428	25.9332	35.10679523809524	30.519996190476192
0	2018-06-09	11.825575238095237	23.367539999999998	33.394737142857146	28.381141904761908
0	2018-06-10	0.04403619047619047	24.23728666666667	31.838079047619047	28.03768
0	2018-06-11	0.6500038095238095	23.45940761904762	31.793570476190478	27.62648476190476
0	2018-06-12	0.07373333333333333	22.883032380952383	29.855553333333333	26.3693
0	2018-06-13	15.071655238095238	23.96691142857143	27.14408761904762	25.55549714285714
0	2018-06-14	2.1552390476190477	24.006196190476185	30.48083523809524	27.243509523809518
0	2018-06-15	0.9980695238095237	24.757900952380954	32.31352857142857	28.535718095238096
0	2018-06-16	17.644582857142858	24.769740000000002	32.57196285714286	28.67085142857143
0	2018-06-17	0.08995333333333333	24.314686666666663	33.07976285714285	28.697229523809526
0	2018-06-18	0.11921333333333332	25.432990476190476	31.25538095238095	28.344184761904756
0	2018-06-19	0.10511619047619047	25.272798095238095	32.646279047619046	28.959537142857144
0	2018-06-20	7.748544761904762	25.737218095238095	31.576671428571427	28.65694476190476
0	2018-06-21	4.021782857142857	25.533754285714288	32.724427619047624	29.129098095238096
0	2018-06-22	44.08729333333334	24.27757047619048	33.28315523809524	28.780359047619047
0	2018-06-23	6.186623809523809	25.35708761904762	32.42348666666666	28.89028380952381
0	2018-06-24	0.650072380952381	24.841387619047623	33.62399142857143	29.23268761904762
0	2018-06-25	0.09282095238095238	25.58790095238095	34.392959047619044	29.99043619047619
0	2018-06-26	0.028717142857142854	26.048941904761904	34.64759904761905	30.348266666666667
0	2018-06-27	0.0028885714285714283	25.255030476190477	35.46727047619048	30.361149523809527
0	2018-06-28	0.0038390476190476187	25.14679142857143	35.40998857142858	30.278392380952383
0	2018-06-29	0.024	25.52654761904762	35.348299047619044	30.437418095238094
0	2018-06-30	0.033928571428571426	26.00548285714286	35.11994380952381	30.56271238095238
0	2018-07-01	0.033920952380952385	26.867309523809524	34.25357904761905	30.560440952380954
0	2018-07-02	0.034351428571428574	26.040040952380952	34.57703238095239	30.308536190476193
0	2018-07-03	0.07295238095238095	26.05410285714286	33.869141904761904	29.96162095238095
0	2018-07-04	0.007696190476190476	25.881032380952384	35.24607523809524	30.56355333333333
0	2018-07-05	0.003214285714285714	25.825464761904765	35.88364476190476	30.854556190476192
0	2018-07-06	0.06353428571428571	26.53781428571429	35.22599809523809	30.881911428571428
0	2018-07-07	0.0007590476190476189	25.858576190476192	36.194765714285715	31.02667523809524
0	2018-07-08	0.0005057142857142858	25.396821904761904	35.54162095238095	30.469218095238098
0	2018-07-09	0.0004476190476190476	24.93138380952381	35.15378666666667	30.04258761904762
0	2018-07-10	0.000541904761904762	25.514543809523808	35.69671523809523	30.605628571428575
0	2018-07-11	0.015454285714285712	26.416171428571428	34.98631619047619	30.701243809523806
0	2018-07-12	8.086280952380951	26.71154666666667	33.95329619047619	30.332419047619045
0	2018-07-13	19.759298095238098	26.13280952380952	33.60544380952381	29.869127619047617
0	2018-07-14	7.5755114285714305	26.220697142857144	33.28650952380952	29.75360380952381
0	2018-07-15	3.748464761904763	26.560552380952384	33.8281780952381	30.194369523809524
0	2018-07-16	6.477505714285713	26.934087619047617	33.3155419047619	30.124816190476192
0	2018-07-17	13.28976857142857	26.490684761904763	32.87041333333333	29.680542857142857
0	2018-07-18	3.217645714285714	26.347231428571423	33.62886	29.988044761904764
0	2018-07-19	17.88200666666667	26.03925619047619	33.231298095238095	29.635265714285715
